record_id,ticker,query_session_date,predicted_movement,historical_rank,historical_article_id,historical_session_date,historical_source_url,historical_movement_label,historical_reaction_return,text_similarity,candidate_scope,retrieval_rule
39,TSLA,2019-07-25,Up,2,041b56623ca5b30832f560c2,2018-03-09,https://www.sec.gov/Archives/edgar/data/1318605/000156459018004979/tsla-8k_20180307.htm,Down,-0.0058644788833183,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
39,TSLA,2019-07-25,Up,3,e898bdbe657c2375e84507ed,2018-02-12,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001786/tsla-8k_20180209.htm,Up,0.0171058565813781,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
39,TSLA,2019-07-25,Up,4,91b45dfb94665f2f580da89a,2018-02-09,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001693/tsla-8k_20180202.htm,Down,-0.0152586999936794,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
39,TSLA,2019-07-25,Up,5,9d089f4c549db759b9f98b23,2018-02-08,https://www.sec.gov/Archives/edgar/data/1318605/000156459018001521/tsla-8k_20180207.htm,Down,-0.086289855073913,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
40,AMZN,2019-07-26,Up,1,39fcaef6cb46e7133a6e845f,2017-07-28,https://www.sec.gov/Archives/edgar/data/1018724/000101872417000102/amzn-20170630xirannotice.htm,Down,-0.0248183556405352,0.5528712497594175,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
40,AMZN,2019-07-26,Up,2,1ac561dc19589dfae0751400,2018-02-02,https://www.sec.gov/Archives/edgar/data/1018724/000101872418000007/amzn2017-12x31irannotice.htm,Up,0.0287410071942446,0.5528712497594175,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
40,AMZN,2019-07-26,Up,3,12ee4bddf9236e03d33777bd,2016-04-29,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000229/amzn-20160331xirannotice.htm,Up,0.0956644518272424,0.5528712497594175,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
40,AMZN,2019-07-26,Up,4,1aa89c482913389080157c61,2018-07-27,https://www.sec.gov/Archives/edgar/data/1018724/000101872418000110/amzn2018-06x30irannotice.htm,Up,0.0051272123893804,0.5528712497594175,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
40,AMZN,2019-07-26,Up,5,a6de994cd575c6e9a511dc13,2019-02-01,https://www.sec.gov/Archives/edgar/data/1018724/000101872419000006/amzn2018-12x31irannotice.htm,Down,-0.053818808073403,0.5528712497594175,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
41,GOOGL,2019-07-26,Up,1,5e0757688a48d3f9fc36c250,2019-04-30,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000015/goog10-qq12019.htm,Down,-0.0750192871465077,0.6374333409543412,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
41,GOOGL,2019-07-26,Up,2,014b0f358be34cdedd7abccc,2019-02-05,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,Up,0.0091552627428659,0.6374333409543412,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
41,GOOGL,2019-07-26,Up,3,353358298fc5b965bea97642,2018-10-26,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000035/goog10-qq32018.htm,Down,-0.0179776909920572,0.6374333409543412,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
41,GOOGL,2019-07-26,Up,4,b4c38d65d011d3a495a93dac,2018-07-24,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000027/goog10-qq22018.htm,Up,0.0389347646572331,0.6374333409543412,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
41,GOOGL,2019-07-26,Up,5,128b975dc0a29a87dfc9385e,2018-04-24,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000016/goog10-qq12018.htm,Down,-0.0476527504871169,0.6374333409543412,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
42,INTC,2019-07-26,Up,1,593dd34361fbf2788386bc85,2015-02-13,https://www.sec.gov/Archives/edgar/data/50863/000005086315000015/a10kdocument12272014.htm,Up,0.006886446886378,0.6904123704342586,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
42,INTC,2019-07-26,Up,2,74f256e1314a9587a1a336c0,2017-07-28,https://www.sec.gov/Archives/edgar/data/50863/000005086317000041/new10qdocument07012017.htm,Up,0.0097226193888866,0.6904123704342586,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
42,INTC,2019-07-26,Up,3,326498b47490ac9334a68ef6,2018-02-16,https://www.sec.gov/Archives/edgar/data/50863/000005086318000007/a12302017q4-10kdocument.htm,Down,-0.0078397212551835,0.6904123704342586,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
42,INTC,2019-07-26,Up,4,2960dec7ac601d5cb547a6fe,2017-04-28,https://www.sec.gov/Archives/edgar/data/50863/000005086317000029/a10qdocument04012017.htm,Down,-0.0341971680473907,0.6904123704342586,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
42,INTC,2019-07-26,Up,5,3efb2429ebf9a0a058727601,2015-07-27,https://www.sec.gov/Archives/edgar/data/50863/000005086315000055/a10qdocument6272015.htm,Up,0.010334996437231,0.6904123704342586,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
43,AMD,2019-07-29,Up,1,6852180620558e44316746e5,2016-01-12,https://www.sec.gov/Archives/edgar/data/2488/999999999716016252/filename1.pdf,Up,0.0213675213675215,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
43,AMD,2019-07-29,Up,2,5db98fe10392ec577db999e7,2016-11-18,https://www.sec.gov/Archives/edgar/data/2488/999999999716026894/filename1.pdf,Up,0.0295508274231679,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
43,AMD,2019-07-29,Up,3,b7395b570fc61db5242638bd,2016-01-11,https://www.sec.gov/Archives/edgar/data/2488/999999999716016243/filename1.pdf,Up,0.0934579439252334,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
43,AMD,2019-07-29,Up,4,73742042565a1fe3cd8492b2,2018-10-10,https://www.sec.gov/Archives/edgar/data/2488/999999999718008530/filename1.pdf,Down,-0.0822320117474302,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
43,AMD,2019-07-29,Up,5,94dffba4e8ff650112eb4726,2018-10-17,https://www.sec.gov/Archives/edgar/data/2488/999999999718008641/filename1.pdf,Down,-0.0312278211497515,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
44,TSLA,2019-07-29,Down,1,0f7349e16ba5ef6c661989b4,2016-11-02,https://www.sec.gov/Archives/edgar/data/1318605/000156459016026820/tsla-10q_20160930.htm,Down,-0.0145185806331948,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
44,TSLA,2019-07-29,Down,2,677014f5d20a659653b53f69,2016-05-11,https://www.sec.gov/Archives/edgar/data/1318605/000156459016018886/tsla-10q_20160331.htm,Flat,0.0012937850400085,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
44,TSLA,2019-07-29,Down,3,dda147ab4b0020be3e57ebe2,2018-08-06,https://www.sec.gov/Archives/edgar/data/1318605/000156459018019254/tsla-10q_20180630.htm,Down,-0.0177499497372227,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
44,TSLA,2019-07-29,Down,4,e0de4da8a7002263082919b9,2017-11-03,https://www.sec.gov/Archives/edgar/data/1318605/000156459017021343/tsla-10q_20170930.htm,Up,0.0228229633077878,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
44,TSLA,2019-07-29,Down,5,93ecbd88965ed9053c2a6f57,2016-02-25,https://www.sec.gov/Archives/edgar/data/1318605/000156459016013195/tsla-10k_20151231.htm,Up,0.0470949720671705,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
45,AAPL,2019-07-31,Up,1,84b8a5a49cb82a6e97e8b7b8,2016-12-16,https://www.sec.gov/Archives/edgar/data/320193/000162828016022047/form8-k121316.htm,Flat,0.0012951131070848,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
45,AAPL,2019-07-31,Up,2,b778ec12d91612c8fc073d1e,2018-02-02,https://www.sec.gov/Archives/edgar/data/320193/000032019318000005/a8-kq1201812302017.htm,Down,-0.0433901537715257,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
45,AAPL,2019-07-31,Up,3,b7dd76f25cf5d020b68c702a,2015-12-18,https://www.sec.gov/Archives/edgar/data/320193/000119312515406279/d107635d8k.htm,Down,-0.0270691870067514,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
45,AAPL,2019-07-31,Up,4,09090bda4d4a7a125bd1d486,2018-05-02,https://www.sec.gov/Archives/edgar/data/320193/000032019318000067/a8-kq220183312018.htm,Up,0.0441750443536703,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
45,AAPL,2019-07-31,Up,5,bc0a9ec8ec36e4704438714c,2017-05-03,https://www.sec.gov/Archives/edgar/data/320193/000162828017004663/a8-kq22017412017.htm,Flat,-0.0030506406367118,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
46,AMD,2019-07-31,Up,1,25e1e8fb00500fcce07b53bb,2015-02-18,https://www.sec.gov/Archives/edgar/data/2488/000119312515051437/d876597d8ka.htm,Down,-0.0096463022508037,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
46,AMD,2019-07-31,Up,2,4fc2fea3cb511bf6d4618acd,2016-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312516709676/d258400d8k.htm,Flat,-0.0033112582781458,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
46,AMD,2019-07-31,Up,3,d61564774d95c62564e8f250,2017-02-01,https://www.sec.gov/Archives/edgar/data/2488/000000248817000017/a20170131q416earnings8-k.htm,Up,0.1629701060752171,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
46,AMD,2019-07-31,Up,4,e0ae6b64e83057e0d21ce3cd,2019-05-01,https://www.sec.gov/Archives/edgar/data/2488/000000248819000043/a20190430q119earnings8-k.htm,Down,-0.0296778863554108,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
46,AMD,2019-07-31,Up,5,b98365cf3d2d99e655105e0b,2017-02-22,https://www.sec.gov/Archives/edgar/data/2488/000000248817000041/amd-form8xk2016eip022117fi.htm,Up,0.02,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
47,AAPL,2019-08-01,Down,1,d8daed40214d6bcf5169854e,2019-05-02,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/a10-qq220193302019.htm,Down,-0.0065076952323532,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
47,AAPL,2019-08-01,Down,2,027b496509363452ab406135,2016-10-27,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm,Down,-0.009602906824078,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
47,AAPL,2019-08-01,Down,3,1d74296f328d91ba98fabab0,2017-11-03,https://www.sec.gov/Archives/edgar/data/320193/000032019317000070/a10-k20179302017.htm,Up,0.0261138540241536,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
47,AAPL,2019-08-01,Down,4,666efb4dad7c578ca6961aa9,2018-05-03,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/a10-qq220183312018.htm,Flat,0.0018123123958275,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
47,AAPL,2019-08-01,Down,5,7d8b9f87a24d0c8faeb2fb20,2017-08-03,https://www.sec.gov/Archives/edgar/data/320193/000032019317000009/a10-qq32017712017.htm,Down,-0.009991090746365,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
48,AMD,2019-08-01,Down,1,3921218f56433ad0489f6667,2019-05-02,https://www.sec.gov/Archives/edgar/data/2488/000000248819000045/amd0330201910q.htm,Up,0.0552032823573294,0.7224727919382035,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
48,AMD,2019-08-01,Down,2,678c3373f5f989e0074c47d7,2017-11-03,https://www.sec.gov/Archives/edgar/data/2488/000000248817000227/amd0930201710q.htm,Up,0.0248847926267281,0.7224727919382035,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
48,AMD,2019-08-01,Down,3,9c1a1dac36c56eb93155d808,2016-02-19,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/amd-12262015x10k.htm,Flat,0.0,0.7224727919382035,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
48,AMD,2019-08-01,Down,4,d3e96e65945de322b39c4a2f,2016-10-27,https://www.sec.gov/Archives/edgar/data/2488/000000248816000263/amd0924201610q.htm,Down,-0.0246913580246913,0.7224727919382035,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
48,AMD,2019-08-01,Down,5,de898538bc81e3dcff58ded0,2018-02-28,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/amd-12302017x10k.htm,Down,-0.0335195530726256,0.7224727919382035,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
49,AMZN,2019-08-02,Up,1,20e5c118fab4ddb2b6cc02ea,2017-06-16,https://www.sec.gov/Archives/edgar/data/1018724/000119312517205287/d352949d8k.htm,Up,0.024414781625647,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
49,AMZN,2019-08-02,Up,2,f2b07a098bcadf1eb7ec198c,2019-02-26,https://www.sec.gov/Archives/edgar/data/1018724/000119312519049914/d662168d8k.htm,Flat,0.0020820575627678,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
49,AMZN,2019-08-02,Up,3,7b88bccb8d4cf40311cdd81c,2016-07-29,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000282/amzn-20160630x8k.htm,Up,0.008237998432123,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
49,AMZN,2019-08-02,Up,4,e438fd8280bc219878397ae3,2016-09-09,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000312/amzn-20160908x8k.htm,Down,-0.0305078692957172,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
49,AMZN,2019-08-02,Up,5,7b0e71eb503e6521c56c8271,2016-10-28,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000322/amzn-20160930x8k.htm,Down,-0.0513710347524316,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
50,MSFT,2019-08-02,Up,1,96cdfb26edfd3187ddfef746,2019-01-31,https://www.sec.gov/Archives/edgar/data/789019/000156459019001392/msft-10q_20181231.htm,Down,-0.018330513254512,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
50,MSFT,2019-08-02,Up,2,094fab66ea62b41cffa3dcd5,2017-01-27,https://www.sec.gov/Archives/edgar/data/789019/000156459017000654/msft-10q_20161231.htm,Up,0.023494632020546,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
50,MSFT,2019-08-02,Up,3,1dd9ca1c6b7f66ac9223f13a,2016-04-22,https://www.sec.gov/Archives/edgar/data/789019/000119312516550254/d256147d10q.htm,Down,-0.0717102904280014,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
50,MSFT,2019-08-02,Up,4,645753c61c1b9feed6e55771,2018-10-25,https://www.sec.gov/Archives/edgar/data/789019/000156459018024893/msft-10q_20180930.htm,Up,0.0584440969506909,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
50,MSFT,2019-08-02,Up,5,33bd3a73208cd3819dd63b60,2017-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/msft-10k_20170630.htm,Flat,-0.0015222806541299,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
51,AMD,2019-08-09,Down,1,25e1e8fb00500fcce07b53bb,2015-02-18,https://www.sec.gov/Archives/edgar/data/2488/000119312515051437/d876597d8ka.htm,Down,-0.0096463022508037,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
51,AMD,2019-08-09,Down,2,4fc2fea3cb511bf6d4618acd,2016-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312516709676/d258400d8k.htm,Flat,-0.0033112582781458,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
51,AMD,2019-08-09,Down,3,d61564774d95c62564e8f250,2017-02-01,https://www.sec.gov/Archives/edgar/data/2488/000000248817000017/a20170131q416earnings8-k.htm,Up,0.1629701060752171,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
51,AMD,2019-08-09,Down,4,e0ae6b64e83057e0d21ce3cd,2019-05-01,https://www.sec.gov/Archives/edgar/data/2488/000000248819000043/a20190430q119earnings8-k.htm,Down,-0.0296778863554108,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
51,AMD,2019-08-09,Down,5,b98365cf3d2d99e655105e0b,2017-02-22,https://www.sec.gov/Archives/edgar/data/2488/000000248817000041/amd-form8xk2016eip022117fi.htm,Up,0.02,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
52,AMD,2019-08-16,Flat,1,3e72ef0dd0879a73bdb8c17f,2016-06-03,https://www.sec.gov/Archives/edgar/data/2488/000000000016079073/filename1.pdf,Down,-0.0188679245283018,0.4283392989799386,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
52,AMD,2019-08-16,Flat,2,47c7a6f0d1ea535969857924,2016-06-23,https://www.sec.gov/Archives/edgar/data/2488/000000000016081547/filename1.pdf,Up,0.0378486055776894,0.4283392989799386,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
52,AMD,2019-08-16,Flat,3,f499b143e4dbb15407ea38ac,2016-06-14,https://www.sec.gov/Archives/edgar/data/2488/000000248816000180/filename1.htm,Flat,-0.0022727272727274,0.41061190389113383,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
52,AMD,2019-08-16,Flat,4,5db98fe10392ec577db999e7,2016-11-18,https://www.sec.gov/Archives/edgar/data/2488/999999999716026894/filename1.pdf,Up,0.0295508274231679,0.3894736348683291,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
52,AMD,2019-08-16,Flat,5,b7395b570fc61db5242638bd,2016-01-11,https://www.sec.gov/Archives/edgar/data/2488/999999999716016243/filename1.pdf,Up,0.0934579439252334,0.3894736348683291,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
53,NVDA,2019-08-16,Down,1,cd9fb3c8905c1e56038217b1,2015-02-12,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000013/form8-kq415.htm,Up,0.0716001921057525,0.36707684076416264,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
53,NVDA,2019-08-16,Down,2,73f0e075709508223a1bcca5,2016-05-26,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000276/a2016s-8.htm,Up,0.0106265220292138,0.36707684076416264,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
53,NVDA,2019-08-16,Down,3,51bc6a6925f5b929b1e0be0e,2016-06-22,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000284/form8-kdavidshannon.htm,Flat,-0.0008462026224776,0.36707684076416264,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
53,NVDA,2019-08-16,Down,4,ac60e3108e1b84a04bc24bd0,2016-08-12,https://www.sec.gov/Archives/edgar/data/1045810/000104581016000292/form8-kq2fy17.htm,Up,0.0559463986457531,0.36707684076416264,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
53,NVDA,2019-08-16,Down,5,e39d4c014675353f7de65302,2016-09-19,https://www.sec.gov/Archives/edgar/data/1045810/000119312516711700/d260668d8k.htm,Up,0.0132081476619265,0.36707684076416264,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
54,TSLA,2019-08-19,Up,1,1fafdb7c0cdcca22888676db,2016-05-19,https://www.sec.gov/Archives/edgar/data/1318605/000119312516594471/d185970d424b5.htm,Up,0.019131505419804,0.7412426997567172,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
54,TSLA,2019-08-19,Up,2,d7709693d52c0adaaaff5aa9,2019-05-03,https://www.sec.gov/Archives/edgar/data/1318605/000119312519135716/d739086d424b5.htm,Up,0.0447767308501532,0.7412426997567172,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
54,TSLA,2019-08-19,Up,3,cc80d1c0261c4550d1a96a81,2016-05-20,https://www.sec.gov/Archives/edgar/data/1318605/000119312516596657/d185970d424b5.htm,Up,0.0235583848334732,0.7412426997567172,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
54,TSLA,2019-08-19,Up,4,1c62615f26b93197e366b6a3,2019-05-03,https://www.sec.gov/Archives/edgar/data/1318605/000119312519135709/d733818d424b5.htm,Up,0.0447767308501532,0.7412426997567172,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
54,TSLA,2019-08-19,Up,5,2b33a82fa536ff8d31c86278,2019-05-02,https://www.sec.gov/Archives/edgar/data/1318605/000119312519133824/d733818d424b5.htm,Up,0.0431178154736053,0.7412426997567172,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
55,AMD,2019-08-22,Down,1,3e72ef0dd0879a73bdb8c17f,2016-06-03,https://www.sec.gov/Archives/edgar/data/2488/000000000016079073/filename1.pdf,Down,-0.0188679245283018,0.4283392989799386,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
55,AMD,2019-08-22,Down,2,47c7a6f0d1ea535969857924,2016-06-23,https://www.sec.gov/Archives/edgar/data/2488/000000000016081547/filename1.pdf,Up,0.0378486055776894,0.4283392989799386,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
55,AMD,2019-08-22,Down,3,f499b143e4dbb15407ea38ac,2016-06-14,https://www.sec.gov/Archives/edgar/data/2488/000000248816000180/filename1.htm,Flat,-0.0022727272727274,0.41061190389113383,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
55,AMD,2019-08-22,Down,4,5db98fe10392ec577db999e7,2016-11-18,https://www.sec.gov/Archives/edgar/data/2488/999999999716026894/filename1.pdf,Up,0.0295508274231679,0.3894736348683291,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
55,AMD,2019-08-22,Down,5,b7395b570fc61db5242638bd,2016-01-11,https://www.sec.gov/Archives/edgar/data/2488/999999999716016243/filename1.pdf,Up,0.0934579439252334,0.3894736348683291,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
56,AAPL,2019-09-04,Up,1,8c5795daf5a9ea7b5a76a6fa,2015-02-02,https://www.sec.gov/Archives/edgar/data/320193/000119312515028777/d861669d424b2.htm,Up,0.0125469443487786,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
56,AAPL,2019-09-04,Up,2,746a3ebb980981ecc102f196,2015-02-04,https://www.sec.gov/Archives/edgar/data/320193/000119312515031599/d861669d424b2.htm,Up,0.0076696165164842,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
56,AAPL,2019-09-04,Up,3,c834f7fd2d241fbc580541d5,2015-07-24,https://www.sec.gov/Archives/edgar/data/320193/000119312515261843/d12679d424b2.htm,Down,-0.0052732502396898,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
56,AAPL,2019-09-04,Up,4,87aa90d0e405c1de724dfad8,2015-07-28,https://www.sec.gov/Archives/edgar/data/320193/000119312515264078/d12679d424b2.htm,Flat,0.004968640546586,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
56,AAPL,2019-09-04,Up,5,917708a69dca61cadd1c7367,2016-08-01,https://www.sec.gov/Archives/edgar/data/320193/000119312516664603/d219391d424b2.htm,Up,0.0176566548296395,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
57,AAPL,2019-09-05,Flat,1,ee374d9c0e1148334f1fd696,2015-05-07,https://www.sec.gov/Archives/edgar/data/320193/000119312515175208/d889792dfwp.htm,Up,0.006159507239309,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
57,AAPL,2019-09-05,Flat,2,12fc91d31be1f07e0ff87015,2017-09-06,https://www.sec.gov/Archives/edgar/data/320193/000119312517276961/d451794dfwp.htm,Flat,-0.0010488647601394,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
57,AAPL,2019-09-05,Flat,3,34c2675c906ffac511e5e0f2,2015-09-11,https://www.sec.gov/Archives/edgar/data/320193/000119312515317144/d92507dfwp.htm,Up,0.0145687128029181,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
57,AAPL,2019-09-05,Flat,4,98fda0bb7659b94790b788a6,2017-06-14,https://www.sec.gov/Archives/edgar/data/320193/000119312517202772/d413957dfwp.htm,Down,-0.0097550992557666,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
57,AAPL,2019-09-05,Flat,5,29da1272eb4f908b9fc1cf9d,2016-02-17,https://www.sec.gov/Archives/edgar/data/320193/000119312516466166/d136832dfwp.htm,Up,0.0153145695351706,1.0,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
58,AAPL,2019-09-06,Up,1,8c5795daf5a9ea7b5a76a6fa,2015-02-02,https://www.sec.gov/Archives/edgar/data/320193/000119312515028777/d861669d424b2.htm,Up,0.0125469443487786,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
58,AAPL,2019-09-06,Up,2,746a3ebb980981ecc102f196,2015-02-04,https://www.sec.gov/Archives/edgar/data/320193/000119312515031599/d861669d424b2.htm,Up,0.0076696165164842,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
58,AAPL,2019-09-06,Up,3,c834f7fd2d241fbc580541d5,2015-07-24,https://www.sec.gov/Archives/edgar/data/320193/000119312515261843/d12679d424b2.htm,Down,-0.0052732502396898,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
58,AAPL,2019-09-06,Up,4,87aa90d0e405c1de724dfad8,2015-07-28,https://www.sec.gov/Archives/edgar/data/320193/000119312515264078/d12679d424b2.htm,Flat,0.004968640546586,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
58,AAPL,2019-09-06,Up,5,917708a69dca61cadd1c7367,2016-08-01,https://www.sec.gov/Archives/edgar/data/320193/000119312516664603/d219391d424b2.htm,Up,0.0176566548296395,0.21196810951540132,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
59,AMD,2019-09-09,Up,1,25e1e8fb00500fcce07b53bb,2015-02-18,https://www.sec.gov/Archives/edgar/data/2488/000119312515051437/d876597d8ka.htm,Down,-0.0096463022508037,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
59,AMD,2019-09-09,Up,2,4fc2fea3cb511bf6d4618acd,2016-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312516709676/d258400d8k.htm,Flat,-0.0033112582781458,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
59,AMD,2019-09-09,Up,3,d61564774d95c62564e8f250,2017-02-01,https://www.sec.gov/Archives/edgar/data/2488/000000248817000017/a20170131q416earnings8-k.htm,Up,0.1629701060752171,1.0000000000000002,train_validation_reference_only,same_ticker_reference_and_strictly_earlier_only
